id,listing_url,name,summary,description,host_id,host_since,host_location,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,street,neighbourhood,city,state,zipcode,smart_location,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy
38266,https://www.airbnb.com/rooms/38266,,,,164204,2010,,0.9,,,,,,Centrum-West,Jordaan,NH,1015,,52.37465882,4.878832927,,Apartment,Entire home/apt,3,1,1,2,Futon,,95,,,,100,2,15,3,,,178,26/10/2010,6/7/2015,99,10,10,10,10,10,10,,
248461,https://www.airbnb.com/rooms/248461,,,,170371,2010,,0.97,,,,,,Centrum-Oost,Amsterdam,North Holland,1012,,52.36614982,4.890281816,,Apartment,Entire home/apt,4,1,1,2,Real Bed,,89,,,,100,2,18,2,,,188,24/02/2010,5/7/2015,91,9,9,10,10,10,9,,
1055452,https://www.airbnb.com/rooms/1055452,,,,170371,2010,,0.97,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 KR,,52.36924782,4.871122633,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,125,,,,,1,0,2,,,30,18/09/2010,12/8/2015,93,9,9,9,10,9,9,,
39688,https://www.airbnb.com/rooms/39688,,,,170462,2010,,0.9,,,,,,Bos en Lommer,Amsterdam,North Holland,1055,,52.38018953,4.854581502,,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,,130,,,150,35,2,20,2,,,10,14/09/2010,17/08/2015,100,10,10,10,10,9,9,,
3717606,https://www.airbnb.com/rooms/3717606,,,,172464,2010,,N/A,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1079,,52.34218309,4.902777408,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,120,,,,100,1,0,1,,,2,19/08/2010,2/7/2015,80,9,6,8,8,8,6,,
41075,https://www.airbnb.com/rooms/41075,,,,178227,2010,,1,,,,,,Bos en Lommer,Amsterdam,North Holland,1055 ZT,,52.38353198,4.855511391,,Apartment,Entire home/apt,4,1,2,2,Real Bed,,67,,,,20,2,15,2,,,31,5/12/2010,24/07/2015,93,10,8,9,9,8,9,,
3749010,https://www.airbnb.com/rooms/3749010,,,,178294,2010,,1,,,,,,IJburg - Zeeburgereiland,Amsterdam,North Holland,1086,,52.36125772,4.978977679,,House,Entire home/apt,4,1.5,2,4,Real Bed,,275,,,250,99,4,45,3,,,3,2/5/2010,18/07/2015,90,10,10,10,9,9,8,,
61777,https://www.airbnb.com/rooms/61777,,,,178515,2010,,1,,,,,,Centrum-West,Jordaan,North Holland,1015,,52.38105624,4.885679794,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,76,,,95,100,1,0,4,,,58,5/11/2010,6/7/2015,92,9,9,9,10,10,9,,
1758862,https://www.airbnb.com/rooms/1758862,,,,179958,2010,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,NH,1073CH,,52.3552446,4.897286799,,Apartment,Entire home/apt,4,1,2,6,Real Bed,,89,,,,,2,25,4,,,37,17/06/2010,20/08/2015,94,9,10,10,10,10,9,,
41321,https://www.airbnb.com/rooms/41321,,,,179958,2010,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054,,52.36249426,4.87266318,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,85,,,,50,2,0,3,,,139,13/12/2010,14/07/2015,92,9,9,10,10,10,9,,
42161,https://www.airbnb.com/rooms/42161,,,,184354,2010,,0.94,,,,,,Watergraafsmeer,Amsterdam,North Holland,1098,,52.35687489,4.946206583,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,129,,,,,1,0,2,,,3,23/08/2010,13/09/2015,93,10,8,10,10,8,9,,
82482,https://www.airbnb.com/rooms/82482,,,,186729,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1016,,52.37025973,4.880030195,,Apartment,Private room,4,1,1,1,Real Bed,,85,,,200,65,2,15,1,,,297,26/05/2010,2/9/2015,89,9,8,9,9,10,9,,
42908,https://www.airbnb.com/rooms/42908,,,,187417,2010,,0.94,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1078 GK,,52.34733353,4.88943128,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,125,,,,,2,0,2,,,8,16/12/2010,2/9/2015,100,10,9,10,10,8,10,,
42970,https://www.airbnb.com/rooms/42970,,,,187580,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1012,,52.3696163,4.888086949,,Bed & Breakfast,Entire home/apt,2,1,1,1,Real Bed,,139,,,,,1,0,2,,,215,18/07/2010,21/08/2015,97,10,10,10,10,10,9,,
253650,https://www.airbnb.com/rooms/253650,,,,187580,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1012 VS,,52.36775166,4.889815058,,Bed & Breakfast,Entire home/apt,2,1,1,1,Real Bed,,139,,,500,75,1,0,2,,,120,2/12/2010,21/08/2015,97,10,10,10,10,10,9,,
568110,https://www.airbnb.com/rooms/568110,,,,187580,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1012,,52.36786098,4.887054786,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,195,,,,5,1,0,4,,,13,21/02/2010,20/08/2015,94,9,10,9,10,10,9,,
634772,https://www.airbnb.com/rooms/634772,,,,187728,2010,,0.95,,,,,,Centrum-West,Amsterdam,Noord-Holland,1015,,52.38122515,4.883545849,,House,Entire home/apt,4,1.5,1,1,Real Bed,,170,,,,,2,25,2,,,1,6/12/2010,2/7/2015,100,10,10,10,10,10,10,,
5505515,https://www.airbnb.com/rooms/5505515,,,,187728,2010,,0.97,,,,,,Centrum-Oost,Amsterdam,Noord-Holland,1017 HH,,52.36362147,4.892492851,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,130,,,,100,2,50,4,,,0,5/11/2010,23/08/2015,,,,,,,,,
44129,https://www.airbnb.com/rooms/44129,,,,187728,2010,,0.95,,,,,,Centrum-West,Amsterdam,North Holland,1015 JJ,,52.38071123,4.886104318,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,200,,,300,,2,0,1,,,136,23/05/2010,18/07/2015,98,10,10,10,10,10,9,,
1129362,https://www.airbnb.com/rooms/1129362,,,,187728,2010,,0.95,,,,,,Centrum-West,Amsterdam,North Holland,1012 KE,,52.37014237,4.894398592,,Bed & Breakfast,Entire home/apt,2,1.5,1,1,Real Bed,,365,,,,25,1,0,2,,,0,22/03/2010,18/07/2015,,,,,,,,,
5856059,https://www.airbnb.com/rooms/5856059,,,,187728,2010,,0.95,,,,,,Oud-Oost,Amsterdam,Noord-Holland,1091,,52.35471197,4.907448704,,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,,140,,,,10,1,100,1,,,0,14/04/2010,22/08/2015,,,,,,,,,
2517619,https://www.airbnb.com/rooms/2517619,,,,187728,2010,,0.95,,,,,,Centrum-Oost,Amsterdam,North Holland,1017HH,,52.36286316,4.89312871,,Apartment,Entire home/apt,2,1.5,0,1,Pull-out Sofa,,120,,,100,40,1,0,3,,,17,6/7/2010,7/8/2015,96,10,10,10,10,10,9,,
43054,https://www.airbnb.com/rooms/43054,,,,187861,2010,,0.92,,,,,,Watergraafsmeer,Amsterdam,North Holland,1098,,52.34988724,4.935026784,,Apartment,Private room,2,2,1,2,Real Bed,,74,,,,60,1,0,1,,,30,21/01/2010,14/07/2015,84,9,8,9,10,9,9,,
4223753,https://www.airbnb.com/rooms/4223753,,,,191384,2010,,1,,,,,,Buitenveldert - Zuidas,Amsterdam,North Holland,1083 GP,,52.33167527,4.888567385,,Apartment,Private room,2,1.5,1,2,Real Bed,,75,,,,5,1,0,1,,,0,11/2/2010,3/7/2015,,,,,,,,,
939349,https://www.airbnb.com/rooms/939349,,,,191384,2010,,1,,,,,,Buitenveldert - Zuidas,Amsterdam,North Holland,1083 GP,,52.3327144,4.888826655,,Apartment,Private room,2,1.5,1,1,Real Bed,,75,,,250,65,1,15,1,,,2,24/02/2010,10/7/2015,90,9,9,9,9,9,9,,
282108,https://www.airbnb.com/rooms/282108,,,,191980,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1013,,52.38166034,4.885651442,,Boat,Entire home/apt,2,1,1,1,Real Bed,,129,,,,100,1,0,3,,,76,14/11/2010,20/07/2015,100,10,10,10,10,10,10,,
1491339,https://www.airbnb.com/rooms/1491339,,,,193021,2010,,N/A,,,,,,Westerpark,Amsterdam,North Holland,1051 HM,,52.38279036,4.868501202,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,120,,,,,2,0,3,,,3,11/9/2010,15/09/2015,93,9,10,9,9,9,9,,
685539,https://www.airbnb.com/rooms/685539,,,,193099,2010,,1,,,,,,Oud-Oost,Amsterdam,North Holland,1074,,52.35585266,4.907284219,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,275,,,,30,1,0,3,,,0,10/11/2010,23/09/2015,,,,,,,,,
2394430,https://www.airbnb.com/rooms/2394430,,,,193227,2010,,N/A,,,,,,Westerpark,Amsterdam,North Holland,1015 XS,,52.38011714,4.878806977,,Boat,Entire home/apt,4,1,1,2,Real Bed,,200,,,200,,1,0,5,,,4,22/09/2010,6/7/2015,97,10,10,10,10,9,10,,
1913383,https://www.airbnb.com/rooms/1913383,,,,195126,2010,,0.76,,,,,,Centrum-Oost,Amsterdam,North Holland,1017,,52.36645461,4.895914227,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,185,,,225,17,1,0,1,,,4,1/10/2010,21/07/2015,90,10,9,10,10,10,8,,
1913383,https://www.airbnb.com/rooms/1913383,,,,195126,2010,,0.76,,,,,,Centrum-Oost,Amsterdam,North Holland,1017,,52.36645461,4.895914227,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,185,,,,,1,0,1,,,4,18/02/2010,11/8/2015,90,10,9,10,10,10,8,,
771758,https://www.airbnb.com/rooms/771758,,,,195859,2010,,0.97,,,,,,Slotervaart,Amsterdam,North Holland,1062 GR,,52.34832594,4.834530146,,Bed & Breakfast,Private room,2,,1,1,Real Bed,,55,,,,100,1,0,2,,,24,17/02/2010,24/08/2015,84,8,10,9,9,8,8,,
44805,https://www.airbnb.com/rooms/44805,,,,197355,2010,,0.9,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1095 ER,,52.36089543,4.94636722,,Apartment,Private room,3,1,1,2,Real Bed,,85,,,"2,500.00",50,2,38,3,,,103,22/04/2010,21/09/2015,90,9,8,9,9,8,9,,
5421998,https://www.airbnb.com/rooms/5421998,,,,198036,2010,,0.9,,,,,,Centrum-West,Amsterdam,Noord-Holland,1013 BX,,52.38761897,4.891701151,,Apartment,Entire home/apt,3,1.5,2,2,Real Bed,,145,,,,,3,20,1,,,2,13/12/2010,1/8/2015,90,10,9,10,10,9,9,,
45125,https://www.airbnb.com/rooms/45125,,,,199266,2010,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1011,,52.37402563,4.903188547,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,135,,,,,1,0,3,,,57,7/11/2010,6/8/2015,98,10,10,10,10,10,9,,
45246,https://www.airbnb.com/rooms/45246,,,,200188,2010,,0.86,,,,,,Westerpark,Amsterdam,North Holland,1015 SV,,52.3776764,4.876178649,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,140,,,,,2,20,3,,,62,28/09/2010,11/8/2015,92,9,9,10,10,10,9,,
5026987,https://www.airbnb.com/rooms/5026987,,,,201541,2010,,1,,,,,,Oud-Noord,Amsterdam,Noord-Holland,1023 AT,,52.39189578,4.946460622,,House,Entire home/apt,4,1,2,2,Real Bed,,99,,,100,45,2,40,2,,,0,11/9/2010,5/9/2015,,,,,,,,,
5150374,https://www.airbnb.com/rooms/5150374,,,,202005,2010,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,Noord-Holland,1074 XA,,52.3535154,4.90319303,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,90,,,,,1,0,1,,,4,28/07/2010,24/09/2015,85,10,9,9,10,10,9,,
45618,https://www.airbnb.com/rooms/45618,,,,202748,2010,,1,,,,,,Westerpark,Amsterdam,North Holland,1013,,52.38891827,4.886309184,,Apartment,Entire home/apt,4,1,2,3,Real Bed,,105,,,,,2,15,4,,,73,12/12/2010,19/09/2015,95,9,9,10,10,9,9,,
45704,https://www.airbnb.com/rooms/45704,,,,203202,2010,,0.98,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,,52.36928294,4.853327924,,Bed & Breakfast,Private room,2,1,1,1,Real Bed,,67,,,,100,2,25,3,,,143,12/5/2010,1/7/2015,88,9,9,9,9,8,9,,
983021,https://www.airbnb.com/rooms/983021,,,,203202,2010,,0.98,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,,52.37018233,4.854696051,,Apartment,Private room,2,1,1,1,Real Bed,,57,,,100,49,2,25,3,,,32,11/8/2010,19/07/2015,85,9,9,9,9,8,8,,
155050,https://www.airbnb.com/rooms/155050,,,,203202,2010,,0.98,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1057,,52.36967121,4.854431827,,Bed & Breakfast,Private room,2,1,1,1,Airbed,,57,,,,100,2,25,3,,,113,6/12/2010,5/8/2015,88,9,9,9,9,8,9,,
2079528,https://www.airbnb.com/rooms/2079528,,,,229241,2010,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,,52.37194896,4.863100523,,Apartment,Entire home/apt,6,1,3,4,Real Bed,,175,,,150,,4,50,2,,,18,4/9/2010,4/7/2015,99,9,9,10,10,9,9,,
4563750,https://www.airbnb.com/rooms/4563750,,,,210082,2010,,0.64,,,,,,Zuid,Amsterdam,Noord-Holland,1071,,52.35265264,4.884013599,,Apartment,Entire home/apt,4,1,1,1,Real Bed,,160,,,,,2,10,3,,,1,26/09/2010,24/07/2015,100,10,10,10,10,10,10,,
47061,https://www.airbnb.com/rooms/47061,,,,211696,2010,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053 LZ,,52.3679861,4.874469332,,Apartment,Entire home/apt,3,1,2,2,Real Bed,,100,,,,15,2,25,5,,,108,23/05/2010,3/8/2015,96,9,9,10,10,10,9,,
792104,https://www.airbnb.com/rooms/792104,,,,213960,2010,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1017,,52.36256017,4.883353361,,Apartment,Entire home/apt,8,1,1,8,Real Bed,,280,,,,38,4,30,3,,,35,3/2/2010,8/8/2015,89,8,9,10,10,10,9,,
47333,https://www.airbnb.com/rooms/47333,,,,213960,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1012 GB,,52.36847076,4.892625116,,Apartment,Entire home/apt,5,1,,3,Real Bed,,135,,,,,2,35,3,,,35,28/04/2010,24/09/2015,89,9,9,10,10,10,9,,
65230,https://www.airbnb.com/rooms/65230,,,,213960,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1012 GB,,52.36903004,4.89348239,,Apartment,Entire home/apt,5,1,,5,Real Bed,,135,,,600,120,2,35,3,,,36,3/4/2010,16/09/2015,89,8,8,9,10,10,8,,
5547017,https://www.airbnb.com/rooms/5547017,,,,215655,2010,,1,,,,,,Centrum-West,Amsterdam,Noord-Holland,1012da,,52.37361177,4.898569679,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,160,,,300,,2,50,1,,,0,17/06/2010,13/09/2015,,,,,,,,,
48076,https://www.airbnb.com/rooms/48076,,,,219080,2010,,0.83,,,,,,Centrum-West,Amsterdam,North Holland,1013,,52.3786461,4.894416994,,Apartment,Entire home/apt,6,2,3,5,Real Bed,,260,,,,100,4,30,4,,,24,22/07/2010,15/07/2015,97,9,9,10,10,10,9,,
48149,https://www.airbnb.com/rooms/48149,,,,219460,2010,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.35199984,4.898420116,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,107,,,,50,2,23,2,,,105,3/3/2010,18/07/2015,94,10,9,10,10,10,9,,
5595867,https://www.airbnb.com/rooms/5595867,,,,224275,2010,,1,,,,,,Noord-Oost,Amsterdam,NH,1024 BE,,52.39890502,4.950883451,,House,Private room,2,1,1,1,Real Bed,,55,,,,100,2,10,2,,,0,22/12/2010,24/09/2015,,,,,,,,,
4630663,https://www.airbnb.com/rooms/4630663,,,,224516,2010,,1,,,,,,Centrum-Oost,Amsterdam,Noord-Holland,,,52.36581533,4.882004392,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,199,,,,100,1,0,3,,,0,12/1/2010,27/09/2015,,,,,,,,,
49552,https://www.airbnb.com/rooms/49552,,,,225987,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1013 EE,,52.37924624,4.890226934,,Apartment,Entire home/apt,8,2,3,8,Real Bed,,300,,,,,6,40,1,,,153,2/8/2010,2/9/2015,97,10,10,10,10,10,9,,
261902,https://www.airbnb.com/rooms/261902,,,,226808,2010,,1,,,,,,Oud-Oost,Amsterdam,North Holland,1092,,52.35605073,4.919385692,,Apartment,Entire home/apt,4,2,2,2,Real Bed,,140,,,,150,2,20,5,,,21,7/1/2010,21/08/2015,97,9,10,10,10,9,10,,
49790,https://www.airbnb.com/rooms/49790,,,,227530,2010,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1054 ZW,,52.36266379,4.86103174,,Boat,Entire home/apt,3,1,2,2,Real Bed,,199,,,,150,2,40,2,,,70,15/08/2010,6/7/2015,99,10,10,10,10,10,10,,
166520,https://www.airbnb.com/rooms/166520,,,,227941,2010,,0.96,,,,,,Oud-Oost,Amsterdam,North Holland,1093,,52.35966774,4.926502619,,Apartment,Entire home/apt,4,1,1,1,Real Bed,,145,,,,150,2,25,2,,,45,15/11/2010,20/08/2015,97,10,9,10,10,9,10,,
190527,https://www.airbnb.com/rooms/190527,,,,229174,2010,,0.7,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072,,52.35285392,4.890675817,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,67,,,,,2,50,2,,,18,16/09/2010,16/09/2015,96,10,9,9,10,10,9,,
2079528,https://www.airbnb.com/rooms/2079528,,,,229241,2010,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1056,,52.37194896,4.863100523,,Apartment,Entire home/apt,6,1,3,4,Real Bed,,175,,,150,,4,50,2,,,18,15/01/2010,10/9/2015,99,9,9,10,10,9,9,,
50263,https://www.airbnb.com/rooms/50263,,,,230246,2010,,0.7,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1018,,52.37137385,4.93305021,,Apartment,Entire home/apt,4,1.5,2,4,Real Bed,,165,,,,100,2,35,2,,,111,7/1/2010,26/07/2015,98,10,10,10,10,9,10,,
50523,https://www.airbnb.com/rooms/50523,,,,231946,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1016,,52.36932043,4.882581591,,Bed & Breakfast,Private room,2,1,1,2,Real Bed,,100,,,500,50,1,0,2,,,26,6/4/2010,23/08/2015,98,10,10,10,10,10,10,,
734886,https://www.airbnb.com/rooms/734886,,,,232321,2010,,0.96,,,,,,Bos en Lommer,Amsterdam,North Holland,1055,,52.37584455,4.847834073,,Apartment,Entire home/apt,6,1,2,4,Real Bed,,99,,,,200,2,30,3,,,0,16/04/2010,21/09/2015,,,,,,,,,
50570,https://www.airbnb.com/rooms/50570,,,,232321,2010,,0.96,,,,,,Bos en Lommer,Amsterdam,Amsterdam,1055SC,,52.37773744,4.848911991,,Apartment,Entire home/apt,4,1,1,5,Real Bed,,79,,,200,65,2,30,3,,,77,13/01/2010,7/9/2015,93,9,9,10,10,8,9,,
51667,https://www.airbnb.com/rooms/51667,,,,237840,2010,,1,,,,,,De Baarsjes - Oud-West,Amsterdam,North Holland,1053,,52.36881804,4.868602042,,Apartment,Entire home/apt,3,1,1,2,Real Bed,,105,,,,150,2,45,5,,,76,22/10/2010,2/9/2015,96,10,10,10,10,10,9,,
2899247,https://www.airbnb.com/rooms/2899247,,,,237840,2010,,1,,,,,,Watergraafsmeer,Amsterdam,Noord-Holland,1098 TJ,,52.35014382,4.940797823,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,85,,,,150,2,30,4,,,3,2/2/2010,7/7/2015,100,10,9,10,10,9,10,,
1267968,https://www.airbnb.com/rooms/1267968,,,,240194,2010,,0.97,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VP,,52.35569364,4.886963793,,Apartment,Entire home/apt,7,1,3,4,Pull-out Sofa,,199,,,,150,2,20,1,,,2,28/12/2010,13/08/2015,,,,,,,,,
97390,https://www.airbnb.com/rooms/97390,,,,240194,2010,,0.97,,,,,,Zuid,Amsterdam,North Holland,1072,,52.35460169,4.886294797,,Apartment,Entire home/apt,7,1,3,4,Pull-out Sofa,,189,,,,,2,20,1,,,21,11/9/2010,10/9/2015,84,7,9,9,9,9,8,,
52038,https://www.airbnb.com/rooms/52038,,,,240194,2010,,1,,,,,,Zuid,De Pijp,North Holland,1072,,52.35479546,4.88607129,,Apartment,Entire home/apt,5,1,2,3,Pull-out Sofa,,140,,,,,2,20,2,,,5,20/02/2010,14/09/2015,86,8,9,9,9,10,8,,
54237,https://www.airbnb.com/rooms/54237,,,,240194,2010,,0.97,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1072 VP,,52.35462259,4.886924286,,Apartment,Private room,3,1,1,2,Pull-out Sofa,,99,,,,55,1,15,1,,,2,3/8/2010,14/08/2015,90,9,10,10,10,10,9,,
93807,https://www.airbnb.com/rooms/93807,,,,240194,2010,,0.97,,,,,,Zuid,Amsterdam,North Holland,1072,,52.35456773,4.886409527,,Apartment,Shared room,2,1,1,1,Pull-out Sofa,,69,,,,100,1,10,2,,,2,28/12/2010,10/8/2015,100,7,8,7,8,9,8,,
4445005,https://www.airbnb.com/rooms/4445005,,,,243018,2010,,1,,,,,,Centrum-West,Amsterdam,North Holland,1015 LP,,52.37926667,4.880932261,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,100,,,,,1,0,2,,,7,5/5/2010,16/08/2015,100,10,10,10,10,10,10,,
52833,https://www.airbnb.com/rooms/52833,,,,244255,2010,,1,,,,,,Westerpark,Amsterdam,North Holland,1051 GL,,52.39635179,4.865418481,,Apartment,Entire home/apt,4,1,1,2,Futon,,74,,,100,50,2,17,1,,,86,9/5/2010,28/09/2015,82,7,8,9,9,9,8,,
193088,https://www.airbnb.com/rooms/193088,,,,246338,2010,,1,,,,,,Westerpark,Amsterdam,North Holland,1013,,52.38880471,4.884462142,,Apartment,Entire home/apt,5,1,2,4,Real Bed,,60,,,,150,1,20,1,,,66,21/09/2010,25/08/2015,89,9,9,10,10,9,9,,
53692,https://www.airbnb.com/rooms/53692,,,,246493,2010,,0.98,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.35348316,4.900490172,,Apartment,Private room,4,1,1,4,Real Bed,,72,,,,100,2,20,2,,,84,27/04/2010,1/9/2015,90,9,9,9,9,9,9,,
53067,https://www.airbnb.com/rooms/53067,,,,246493,2010,,0.98,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.35339267,4.900637643,,Apartment,Entire home/apt,2,1,1,2,Real Bed,,79,,,,100,2,15,2,,,99,14/06/2010,10/9/2015,93,9,9,9,9,10,9,,
53693,https://www.airbnb.com/rooms/53693,,,,246493,2010,,0.98,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.35441393,4.900071016,,House,Entire home/apt,2,1,1,1,Real Bed,,79,,,,,2,0,2,,,116,24/03/2010,20/07/2015,93,9,9,10,10,10,9,,
53233,https://www.airbnb.com/rooms/53233,,,,247625,2010,,0.42,,,,,,IJburg - Zeeburgereiland,Amsterdam,North Holland,1086 ZM,,52.35846293,4.98254256,,House,Entire home/apt,4,1,2,2,Real Bed,,160,,,,,2,45,2,,,3,20/01/2010,9/7/2015,100,10,9,10,10,9,10,,
53671,https://www.airbnb.com/rooms/53671,,,,247822,2010,,1,,,,,,Westerpark,Amsterdam,North Holland,1013 NN,,52.38905337,4.885588535,,Apartment,Private room,2,1,1,1,Real Bed,,75,,,,,1,0,2,,,119,14/01/2010,14/07/2015,93,9,9,10,10,9,9,,
107195,https://www.airbnb.com/rooms/107195,,,,249794,2010,,0.75,,,,,,Centrum-Oost,Amsterdam,North Holland,1018,,52.37007447,4.919603854,,Apartment,Entire home/apt,4,1,1,2,Real Bed,,110,,,,,2,30,4,,,18,18/02/2010,4/7/2015,92,9,9,10,10,9,9,,
912209,https://www.airbnb.com/rooms/912209,,,,249835,2010,,0.65,,,,,,Oostelijk Havengebied - Indische Buurt,Amsterdam,North Holland,1019 HK,,52.36983165,4.940509178,,Apartment,Entire home/apt,4,1,1,2,Real Bed,,85,,,,,2,15,3,,,1,27/11/2010,28/09/2015,80,8,10,8,8,6,8,,
1415090,https://www.airbnb.com/rooms/1415090,,,,249924,2010,,N/A,,,,,,Westerpark,Amsterdam,North Holland,1052,,52.37406744,4.872770688,,Apartment,Private room,3,3,1,1,Real Bed,,48,,,,,2,8,3,,,0,17/10/2010,7/9/2015,,,,,,,,,
4851638,https://www.airbnb.com/rooms/4851638,,,,259495,2010,,1,,,,,,Centrum-West,Amsterdam,Noord-Holland,1015 JG,,52.37972229,4.881589385,,House,Entire home/apt,2,1,1,1,Real Bed,,90,,,,150,2,25,1,,,2,25/12/2010,17/08/2015,100,9,10,10,9,10,9,,
55256,https://www.airbnb.com/rooms/55256,,,,260785,2010,,1,,,,,,Centrum-Oost,Amsterdam,North Holland,1011,,52.37083689,4.903341145,,Apartment,Private room,2,1,1,1,Pull-out Sofa,,70,,,,150,1,17,2,,,30,19/11/2010,10/9/2015,95,9,9,10,10,10,9,,
3255105,https://www.airbnb.com/rooms/3255105,,,,262799,2010,,1,,,,,,IJburg - Zeeburgereiland,Amsterdam,North Holland,1087,,52.3541103,5.001478323,,House,Entire home/apt,8,2,4,5,Real Bed,,190,,,,,5,35,4,,,7,25/07/2010,2/9/2015,91,9,9,10,10,9,9,,
55621,https://www.airbnb.com/rooms/55621,,,,262846,2010,,0.67,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.35385915,4.897720521,,Apartment,Entire home/apt,4,1,2,4,Real Bed,,150,,,,10,1,0,6,,,9,8/4/2010,1/8/2015,98,10,9,10,10,9,9,,
1876191,https://www.airbnb.com/rooms/1876191,,,,262846,2010,,0.67,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1073,,52.351198,4.896674835,,Apartment,Entire home/apt,4,1,2,4,Real Bed,,400,,,600,120,1,0,1,,,0,24/09/2010,17/07/2015,,,,,,,,,
59948,https://www.airbnb.com/rooms/59948,,,,263146,2010,,0.9,,,,,,Osdorp,Amsterdam,North Holland,1068,,52.36316533,4.809029364,,Apartment,Entire home/apt,2,1,1,1,Real Bed,,89,,,,,1,0,1,,,47,24/07/2010,13/08/2015,95,9,9,10,10,9,9,,
55709,https://www.airbnb.com/rooms/55709,,,,263233,2010,,1,,,,,,De Pijp - Rivierenbuurt,Amsterdam,North Holland,1017 ZJ,,52.35700378,4.898811389,,Apartment,Entire home/apt,3,1,1,1,Real Bed,,119,,,500,45,2,35,4,,,38,18/04/2010,1/8/2015,99,10,10,10,10,10,10,,
